corp_code,fy,기업명,군,업종코드,rcept_no,is_amend,doc_name,doc_type,kam_section_found,no_kam_stated,n_kam,has_gc,gc_text,opinion,opinion_basis,auditor,n_sections,sections
00965813,2024,(주)미투온,게임,5821,20250320001679,0,연결감사보고서,연결,1,0,1,0,,적정,,울특별시 서초구 사평대로 361 삼도회계법인,4,감사의견근거|핵심감사사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
00965813,2025,(주)미투온,게임,5821,20260320001256,0,연결감사보고서,연결,1,0,1,0,,적정,,2024년 12월 31일 까지 삼도회계법인,4,감사의견근거|핵심감사사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
00974927,2019,(주)넥스트엔터테인먼트월드,콘텐츠,591,20200330004443,0,연결감사보고서,연결,1,0,1,0,,적정,,2018년 12월 31일 까지 삼일회계법인,4,감사의견근거|핵심감사사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
00974927,2020,(주)넥스트엔터테인먼트월드,콘텐츠,591,20210318001309,0,연결감사보고서,연결,1,0,1,0,,적정,,2019년 12월 31일 까지 삼일회계법인,5,감사의견근거|강조사항|핵심감사사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
00974927,2021,(주)넥스트엔터테인먼트월드,콘텐츠,591,20220317001168,0,연결감사보고서,연결,1,0,1,0,,적정,,2021년 12월 31일 까지 삼도회계법인,6,감사의견근거|강조사항|핵심감사사항|기타사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
00974927,2022,(주)넥스트엔터테인먼트월드,콘텐츠,591,20230321001370,0,연결감사보고서,연결,1,0,1,0,,적정,,2021년 12월 31일 까지 삼도회계법인,5,감사의견근거|강조사항|핵심감사사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
00974927,2023,(주)넥스트엔터테인먼트월드,콘텐츠,591,20240319000700,0,연결감사보고서,연결,1,0,1,0,,적정,,2022년 12월 31일 까지 삼도회계법인,4,감사의견근거|핵심감사사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
00974927,2024,(주)넥스트엔터테인먼트월드,콘텐츠,591,20250319001098,0,연결감사보고서,연결,1,0,1,0,,적정,,2024년 12월 31일 까지 삼일회계법인,5,감사의견근거|핵심감사사항|기타사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
00974927,2025,(주)넥스트엔터테인먼트월드,콘텐츠,591,20260318001609,0,연결감사보고서,연결,1,0,1,0,,적정,,2024년 12월 31일 까지 삼일회계법인,4,감사의견근거|핵심감사사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
00975290,2019,(주)에이스토리,콘텐츠,591,20200330002625,0,감사보고서,별도,1,1,0,0,,적정,,23 (삼성동) 남양빌딩 5층 일신회계법인,5,감사의견근거|핵심감사사항|기타사항|재무제표에 대한 경영진과 지배기구의 책임|재무제표감사에 대한 감사인의 책임
00975290,2020,(주)에이스토리,콘텐츠,591,20210319000884,0,감사보고서,별도,1,0,2,0,,적정,,경영지원실장 회계법인,5,감사의견근거|핵심감사사항|재무제표에 대한 경영진과 지배기구의 책임|재무제표감사에 대한 감사인의 책임|기타사항
00975290,2021,(주)에이스토리,콘텐츠,591,20220321000998,0,연결감사보고서,연결,1,0,2,0,,미상,,경영지원실장 회계법인,4,감사의견근거|핵심감사사항|재무제표에 대한 경영진과 지배기구의 책임|재무제표감사에 대한 감사인의 책임
00975290,2022,(주)에이스토리,콘텐츠,591,20230321000923,0,연결감사보고서,연결,1,0,1,0,,적정,,재무이사회계법인,5,감사의견근거|핵심감사사항|재무제표에 대한 경영진과 지배기구의 책임|재무제표감사에 대한 감사인의 책임|핵심감사사항
00975290,2023,(주)에이스토리,콘텐츠,591,20240321001572,0,연결감사보고서,연결,1,0,1,0,,적정,,재무이사회계법인,5,감사의견근거|핵심감사사항|재무제표에 대한 경영진과 지배기구의 책임|재무제표감사에 대한 감사인의 책임|핵심감사사항
00975290,2024,(주)에이스토리,콘텐츠,591,20250320001255,0,연결감사보고서,연결,1,0,1,0,,적정,,재무이사회계법인,5,감사의견근거|핵심감사사항|재무제표에 대한 경영진과 지배기구의 책임|재무제표감사에 대한 감사인의 책임|핵심감사사항
00975290,2025,(주)에이스토리,콘텐츠,591,20260318001707,0,연결감사보고서,연결,1,0,1,0,,적정,,재무이사회계법인,5,감사의견근거|핵심감사사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임|핵심감사사항
00977696,2019,(주)넥스쳐,게임,5821,20200406003216,0,연결감사보고서,연결,0,0,0,0,,의견거절,"(1) 기초연결재무제표에 대한 감사범위 제한 2018년 12월 31일로 종료하는 보고기간의 연결재무제표는 타감사인이 감사하였으며, 2019년 3월 21일자 감사보고서에서 감사의견을 표명하지 아니하였습니다. 의견거절 사유 중 ""(2) 특수관계자의 범위 및 거래내역"" 에 대하여, 우리는 연결회사의 2019년 1월 1일자 연결재무제표에 대한 충분하고 적합한 증거를 확보하지 못하였으며,또한 대체적인 방법에 의하여도 기초연결재무제표에 대해 만족할 만한 결과를 얻지 못하였습니다. 이로 인하여, 기초연결재무제표에 포함되었을 수도 있는 왜곡표시가 2019년 12월 31일 현재의 재무상태 및 동일로 종료하는 보고기간의 재무성과와 현금흐름에 미치는 영향을 결정할 수 없었습니다. (2) 특수관계자와의 범위 및 거래내역 우리는 연결회사가 제시한 특수관계자의 범위 및 특수관계자와의 거래내역에 대하여충분하고 적합한 감사증거를 입수할 수 없었습니다. 또한 대체적인 방법에 의하여도 특수관계자의 범위 및 거래내역에 대해 만족할 만한 결과를 얻지 못하였습니다. 이로인하여 우리는 연결회사의 최상위지배자를 확인할 수 없었으며, 연결회사가 공시하지 아니한 최상위지배자를 포함한 특수관계자와의 거래의 존재 유무 및 관련 거래가 연결재무제표에 미치는 영향이 유의적인지 여부에 대하여 결정할 수 없었습니다.",2019년 12월 31일 까지 한영회계법인,4,의견거절근거|기타사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
00977696,2020,(주)넥스쳐,게임,5821,20210331002262,0,연결감사보고서,연결,0,0,0,1,"계속기업 관련 중요한 불확실성 연결회사의 연결재무제표는 연결회사가 계속기업으로서 존속한다는 가정을 전제로 작성되었으므로, 연결회사의 자산과 부채가 정상적인 사업활동과정을 통하여 회수되거나 상환될 수 있다는 가정 하에 회계처리되었습니다. 그러나 연결회사가 제시한 2020년 12월 31일로 종료되는 보고기간의 연결재무제표에 따르면 당기 중 3,271백만원의 당기순손실이 발생하였으며, 당기말 현재 연결회사의 유동부채가 유동자산보다 13,379백만원을 초과하고 있습니다. 이러한 상황은 연결회사의 계속기업으로서의 존속능력에 대해 유의적인 의문을 제기하고 있으며, 연결회사가 계속기업으로서 존속할지의 여부는 연결회사의 향후 재무구조개선계획의 성패에 따라 좌우되는 중요한 불확실성을 내포하고 있습니다. 그러나 이러한 불확실성의 최종결과로 발생될 수도 있는 자산과 부채 및 관련 손익항목에 대한 수정을 위해 이를 합리적으로 추정할 수 있는 감사증거를 확보할 수 없었습니다. 기타사항 연결회사의 2019년 12월 31일로 종료된 보고기간의 연결재무제표는 타감사인이 감사하였으며, 이 감사인의 2020년 4월 6일자 연결감사보고서에는 감사범위 제한을 이유로 의견거절이 표명되었습니다. 연결재무제표에 대한 경영진과 지배기구의 책임 경영진은 한국채택국제회계기준에 따라 이 연결재무제표를 작성하고 공정하게 표시할 책임이 있으며, 부정이나 오류로 인한 중요한 왜곡표시가 없는 연결재무제표를 작성하는데 필요하다고 결정한 내부통제에 대해서도 책임이 있습니다. 경영진은 연결재무제표를 작성할 때, 연결회사의 계속기업으로서의 존속능력을 평가하고 해당되는 경우, 계속기업 관련 사항을 공시할 책임이 있습니다. 그리고 경영진이 기업을 청산하거나 영업을 중단할 의도가 없는 한, 회계의 계속기업전제의 사용에대해서도 책임이 있습니다. 지배기구는 연결회사의 재무보고절차의 감시에 대한 책임이 있습니다. 연결재무제표감사에 대한 감사인의 책임 우리의 책임은 대한민국의 회계감사기준에 따라 연결회사의 연결재무제표를 감사하고 감사보고서를 발행하는데 있습니다. 그러나 우리는 이 감사보고서의 의견거절근거 단락에서 기술된 사항의 유의성 때문에 해당 연결재무제표에 대한 감사의견의 근거를 제공하는 충분하고 적합한 감사증거를 입수할 수 없었습니다. 우리는 연결재무제표 감사와 관련된 대한민국의 윤리적 요구사항에 따라 연결회사로부터 독립적이며, 그러한 요구사항에 따른 기타의 윤리적 책임들을 이행",의견거절,"(1) 기초연결재무제표에 대한 감사범위의 제한 2019년 12월 31일로 종료하는 보고기간의 연결재무제표는 타감사인이 감사하였으며, 2020년 4월 6일자 연결감사보고서에서 감사의견을 표명하지 아니하였습니다. 동사유로 인하여, 우리는 연결회사의 2020년 1월 1일자 연결재무제표에 대한 충분하고 적합한 증거를 확보하지 못하였으며, 또한 대체적인 방법에 의하여도 기초연결재무제표에 대해 만족할 만한 결과를 얻지 못하였습니다. 이로 인하여, 기초연결재무제표에 포함되었을 수도 있는 왜곡표시가 2020년 12월 31일 현재의 연결재무상태 및 동일로 종료되는 보고기간의 연결재무성과와 연결현금흐름에 미치는 영향을 결정할 수 없었습니다. (2) 감사범위의 제한 우리는 연결회사가 공시하지 아니한 최상위지배자를 포함한 특수관계자 범위의 적정성 및 관련 거래의 존재 유무와 거래내역 그리고 당기손익-공정가치금융자산, 관계기업투자주식, 신주인수권부사채 등 주요 자산 부채의 분류 및 측정과 관련하여 충분하고 적합한 감사증거를 확보하지 못하였습니다. 또한 종속기업과 관련하여 경영진이 제공한 재무정보에 대한 적정성을 판단하기 위한 충분하고 적합한 감사증거를 확보하지 못하여 대한민국의 회계감사기준에서 요구하고 있는 감사절차를 수행할 수 없었으며, 이로 인하여 연결회사의 연결재무제표 구성요소들에 대하여 수정이 필요한지 여부를 결정할 수 없었습니다. (3) 계속기업 관련 중요한 불확실성 연결회사의 연결재무제표는 연결회사가 계속기업으로서 존속한다는 가정을 전제로 작성되었으므로, 연결회사의 자산과 부채가 정상적인 사업활동과정을 통하여 회수되거나 상환될 수 있다는 가정 하에 회계처리되었습니다. 그러나 연결회사가 제시한 2020년 12월 31일로 종료되는 보고기간의 연결재무제표에 따르면 당기 중 3,271백만원의 당기순손실이 발생하였으며, 당기말 현재 연결회사의 유동부채가 유동자산보다 13,379백만원을 초과하고 있습니다. 이러한 상황은 연결회사의 계속기업으로서의 존속능력에 대해 유의적인 의문을 제기하고 있으며, 연결회사가 계속기업으로서 존속할지의 여부는 연결회사의 향후 재무구조개선계획의 성패에 따라 좌우되는 중요한 불확실성을 내포하고 있습니다. 그러나 이러한 불확실성의 최종결과로 발생될 수도 있는 자산과 부채 및 관련 손익항목에 대한 수정을 위해 이를 합리적으로 추정할 수 있는 감사증거를 확보할 수 없었습니다.",2020년 12월 31일 까지 삼덕회계법인,4,의견거절근거|기타사항|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
00977696,2021,(주)넥스쳐,게임,5821,20220330001371,0,연결감사보고서,연결,0,0,0,1,"계속기업 관련 중요한 불확실성 연결회사의 연결재무제표는 연결회사가 계속기업으로서 존속한다는 가정을 전제로 작성되었으므로, 연결회사의 자산과 부채가 정상적인 사업활동과정을 통하여 회수되거나 상환될 수 있다는 가정 하에 회계처리되었습니다. 그러나 연결회사가 제시한 2021년 12월 31일로 종료되는 보고기간의 연결재무제표에 따르면 당기말 현재 연결회사의 유동부채가 유동자산보다 7,265백만원을 초과하고 있습니다. 이러한 상황은 연결회사의 계속기업으로서의 존속능력에 대해 유의적인 의문을 제기하고 있으며, 연결회사가 계속기업으로서 존속할지의 여부는 연결회사의 향후 재무구조개선계획의 성패에 따라 좌우되는 중요한 불확실성을 내포하고 있습니다. 그러나 이러한 불확실성의 최종결과로 발생될 수도 있는 자산과 부채 및 관련 손익항목에 대한 수정을 위해 이를 합리적으로 추정할 수 있는 감사증거를 확보할 수 없었습니다. 연결재무제표에 대한 경영진과 지배기구의 책임 경영진은 한국채택국제회계기준에 따라 이 연결재무제표를 작성하고 공정하게 표시할 책임이 있으며, 부정이나 오류로 인한 중요한 왜곡표시가 없는 연결재무제표를 작성하는데 필요하다고 결정한 내부통제에 대해서도 책임이 있습니다. 경영진은 연결재무제표를 작성할 때, 연결회사의 계속기업으로서의 존속능력을 평가하고 해당되는 경우, 계속기업 관련 사항을 공시할 책임이 있습니다. 그리고 경영진이 기업을 청산하거나 영업을 중단할 의도가 없는 한, 회계의 계속기업전제의 사용에대해서도 책임이 있습니다. 지배기구는 연결회사의 재무보고절차의 감시에 대한 책임이 있습니다. 연결재무제표감사에 대한 감사인의 책임 우리의 책임은 대한민국의 회계감사기준에 따라 연결회사의 연결재무제표를 감사하고 감사보고서를 발행하는데 있습니다. 그러나 우리는 이 감사보고서의 의견거절근거 단락에서 기술된 사항의 유의성 때문에 해당 연결재무제표에 대한 감사의견의 근거를 제공하는 충분하고 적합한 감사증거를 입수할 수 없었습니다. 우리는 연결재무제표 감사와 관련된 대한민국의 윤리적 요구사항에 따라 연결회사로부터 독립적이며, 그러한 요구사항에 따른 기타의 윤리적 책임들을 이행하였습니다. 서울특별시 종로구 우정국로 48 삼 덕 회 계 법 인 대표이사 공인회계사 김명철 2022년 3월 21일 이 감사보고서는 감사보고서일(2022년 3월 21일) 현재로 유효한 것입니다. 따라서 감사보고서일 이후 이 보고서를 열람하는 시점 사이에 첨부된 연",의견거절,"(1) 기초연결재무제표에 대한 감사범위의 제한 우리는 2020년 12월 31일로 종료하는 보고기간의 연결재무제표에 대한 2021년 3월 23일자 연결감사보고서에서 감사의견을 표명하지 아니하였습니다. 동 사유로 인하여, 우리는 연결실체의 2021년 1월 1일자 연결재무제표에 대한 충분한 증거를 확보하지 못하였으며, 또한 대체적인 방법에 의하여도 기초연결재무제표에 대해 만족할 만한 결과를 얻지 못하였습니다. 이로 인하여, 기초연결재무제표에 포함되었을 수도 있는 왜곡표시가 2021년 12월 31일 현재의 연결재무상태, 동일로 종료되는 보고기간의 연결재무성과와 연결현금흐름에 미치는 영향을 결정할 수 없었습니다. (2) 감사범위의 제한 우리는 연결회사가 공시하지 아니한 최상위지배자를 포함한 특수관계자 범위의 적정성 및 관련 거래의 존재 유무와 거래내역 그리고 당기손익-공정가치금융자산, 관계기업투자주식, 신주인수권부사채 등 주요 자산 부채의 분류 및 측정과 관련하여 충분하고 적합한 감사증거를 확보하지 못하였습니다. 또한 종속기업과 관련하여 경영진이 제공한 재무정보에 대한 적정성을 판단하기 위한 충분하고 적합한 감사증거를 확보하지 못하여 대한민국의 회계감사기준에서 요구하고 있는 감사절차를 수행할 수 없었으며, 이로 인하여 연결회사의 연결재무제표 구성요소들에 대하여 수정이 필요한지 여부를 결정할 수 없었습니다. (3) 계속기업 관련 중요한 불확실성 연결회사의 연결재무제표는 연결회사가 계속기업으로서 존속한다는 가정을 전제로 작성되었으므로, 연결회사의 자산과 부채가 정상적인 사업활동과정을 통하여 회수되거나 상환될 수 있다는 가정 하에 회계처리되었습니다. 그러나 연결회사가 제시한 2021년 12월 31일로 종료되는 보고기간의 연결재무제표에 따르면 당기말 현재 연결회사의 유동부채가 유동자산보다 7,265백만원을 초과하고 있습니다. 이러한 상황은 연결회사의 계속기업으로서의 존속능력에 대해 유의적인 의문을 제기하고 있으며, 연결회사가 계속기업으로서 존속할지의 여부는 연결회사의 향후 재무구조개선계획의 성패에 따라 좌우되는 중요한 불확실성을 내포하고 있습니다. 그러나 이러한 불확실성의 최종결과로 발생될 수도 있는 자산과 부채 및 관련 손익항목에 대한 수정을 위해 이를 합리적으로 추정할 수 있는 감사증거를 확보할 수 없었습니다.",2020년 12월 31일 까지 삼덕회계법인,3,의견거절근거|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
00977696,2022,(주)넥스쳐,게임,5821,20230322000688,0,연결감사보고서,연결,0,0,0,1,"계속기업 관련 중요한 불확실성연결회사의 연결재무제표는 연결회사가 계속기업으로서 존속한다는 가정을 전제로 작성되었으므로, 연결회사의 자산과 부채가 정상적인 사업활동과정을 통하여 회수되거나 상환될 수 있다는 가정 하에 회계처리되었습니다. 그러나 연결회사가 제시한 2022년 12월 31일로 종료되는 보고기간의 연결재무제표에 따르면 당기말 현재 연결회사의 유동부채가 유동자산보다 16,258백만원을 초과하고 있습니다. 이러한 상황은 연결회사의 계속기업으로서의 존속능력에 대해 유의적인 의문을 제기하고 있으며, 연결회사가 계속기업으로서 존속할지의 여부는 연결회사의 향후 재무구조개선계획의 성패에 따라 좌우되는 중요한 불확실성을 내포하고 있습니다. 그러나 이러한 불확실성의 최종결과로 발생될 수도 있는 자산과 부채 및 관련 손익항목에 대한 수정을 위해 이를 합리적으로 추정할 수 있는 감사증거를 확보할 수 없었습니다. 연결재무제표에 대한 경영진과 지배기구의 책임 경영진은 한국채택국제회계기준에 따라 이 연결재무제표를 작성하고 공정하게 표시할 책임이 있으며, 부정이나 오류로 인한 중요한 왜곡표시가 없는 연결재무제표를 작성하는데 필요하다고 결정한 내부통제에 대해서도 책임이 있습니다. 경영진은 연결재무제표를 작성할 때, 연결회사의 계속기업으로서의 존속능력을 평가하고 해당되는 경우, 계속기업 관련 사항을 공시할 책임이 있습니다. 그리고 경영진이 기업을 청산하거나 영업을 중단할 의도가 없는 한, 회계의 계속기업전제의 사용에대해서도 책임이 있습니다. 지배기구는 연결회사의 재무보고절차의 감시에 대한 책임이 있습니다. 연결재무제표감사에 대한 감사인의 책임 우리의 책임은 대한민국의 회계감사기준에 따라 연결회사의 연결재무제표를 감사하고 감사보고서를 발행하는데 있습니다. 그러나 우리는 이 감사보고서의 의견거절근거 단락에서 기술된 사항의 유의성 때문에 해당 연결재무제표에 대한 감사의견의 근거를 제공하는 충분하고 적합한 감사증거를 입수할 수 없었습니다. 우리는 연결재무제표 감사와 관련된 대한민국의 윤리적 요구사항에 따라 연결회사로부터 독립적이며, 그러한 요구사항에 따른 기타의 윤리적 책임들을 이행하였습니다. 서울특별시 종로구 우정국로 48 삼 덕 회 계 법 인 대표이사 공인회계사 김 명 철 2023년 3월 22일 이 감사보고서는 감사보고서일(2023년 3월 22일) 현재로 유효한 것입니다. 따라서 감사보고서일 이후 이 보고서를 열람하는 시점까지의 기간 사",의견거절,"(1) 기초연결재무제표에 대한 감사범위의 제한 우리는 2021년 12월 31일로 종료하는 보고기간의 연결재무제표에 대한 2022년 3월 21일자 연결감사보고서에서 감사의견을 표명하지 아니하였습니다. 동 사유로 인하여, 우리는 연결실체의 2021년 1월 1일자 연결재무제표에 대한 충분한 증거를 확보하지 못하였으며, 또한 대체적인 방법에 의하여도 기초연결재무제표에 대해 만족할 만한 결과를 얻지 못하였습니다. 이로 인하여, 기초연결재무제표에 포함되었을 수도 있는 왜곡표시가 2021년 12월 31일 현재의 연결재무상태, 동일로 종료되는 보고기간의 연결재무성과와 연결현금흐름에 미치는 영향을 결정할 수 없었습니다. (2) 감사범위의 제한 우리는 연결회사가 공시하지 아니한 최상위지배자를 포함한 특수관계자 범위의 적정성 및 관련 거래의 존재 유무와 거래내역 그리고 당기손익-공정가치금융자산, 관계기업투자주식, 신주인수권부사채 등 주요 자산 부채의 분류 및 측정과 관련하여 충분하고 적합한 감사증거를 확보하지 못하였습니다. 또한 종속기업과 관련하여 경영진이 제공한 재무정보에 대한 적정성을 판단하기 위한 충분하고 적합한 감사증거를 확보하지 못하여 대한민국의 회계감사기준에서 요구하고 있는 감사절차를 수행할 수 없었으며, 이로 인하여 연결회사의 연결재무제표 구성요소들에 대하여 수정이 필요한지 여부를 결정할 수 없었습니다.(3) 계속기업 관련 중요한 불확실성연결회사의 연결재무제표는 연결회사가 계속기업으로서 존속한다는 가정을 전제로 작성되었으므로, 연결회사의 자산과 부채가 정상적인 사업활동과정을 통하여 회수되거나 상환될 수 있다는 가정 하에 회계처리되었습니다. 그러나 연결회사가 제시한 2022년 12월 31일로 종료되는 보고기간의 연결재무제표에 따르면 당기말 현재 연결회사의 유동부채가 유동자산보다 16,258백만원을 초과하고 있습니다. 이러한 상황은 연결회사의 계속기업으로서의 존속능력에 대해 유의적인 의문을 제기하고 있으며, 연결회사가 계속기업으로서 존속할지의 여부는 연결회사의 향후 재무구조개선계획의 성패에 따라 좌우되는 중요한 불확실성을 내포하고 있습니다. 그러나 이러한 불확실성의 최종결과로 발생될 수도 있는 자산과 부채 및 관련 손익항목에 대한 수정을 위해 이를 합리적으로 추정할 수 있는 감사증거를 확보할 수 없었습니다.",2021년 12월 31일 까지 삼덕회계법인,3,의견거절근거|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
00977696,2023,(주)넥스쳐,게임,5821,20240321000570,0,연결감사보고서,연결,0,0,0,1,"계속기업 관련 중요한 불확실성연결회사의 연결재무제표는 연결회사가 계속기업으로서 존속한다는 가정을 전제로 작성되었으므로, 연결회사의 자산과 부채가 정상적인 사업활동과정을 통하여 회수되거나 상환될 수 있다는 가정 하에 회계처리되었습니다. 그러나 연결회사가 제시한 2023년 12월 31일로 종료되는 보고기간의 연결재무제표에 따르면 당기말 현재 연결회사의 유동부채가 유동자산보다 16,119백만원을 초과하고 있습니다. 이러한 상황은 연결회사의 계속기업으로서의 존속능력에 대해 유의적인 의문을 제기하고 있으며, 연결회사가 계속기업으로서 존속할지의 여부는 연결회사의 향후 재무구조개선계획의 성패에 따라 좌우되는 중요한 불확실성을 내포하고 있습니다. 그러나 이러한 불확실성의 최종결과로 발생될 수도 있는 자산과 부채 및 관련 손익항목에 대한 수정을 위해 이를 합리적으로 추정할 수 있는 감사증거를 확보할 수 없었습니다. 연결재무제표에 대한 경영진과 지배기구의 책임 경영진은 한국채택국제회계기준에 따라 이 연결재무제표를 작성하고 공정하게 표시할 책임이 있으며, 부정이나 오류로 인한 중요한 왜곡표시가 없는 연결재무제표를 작성하는데 필요하다고 결정한 내부통제에 대해서도 책임이 있습니다. 경영진은 연결재무제표를 작성할 때, 연결회사의 계속기업으로서의 존속능력을 평가하고 해당되는 경우, 계속기업 관련 사항을 공시할 책임이 있습니다. 그리고 경영진이 기업을 청산하거나 영업을 중단할 의도가 없는 한, 회계의 계속기업전제의 사용에대해서도 책임이 있습니다. 지배기구는 연결회사의 재무보고절차의 감시에 대한 책임이 있습니다. 연결재무제표감사에 대한 감사인의 책임 우리의 책임은 대한민국의 회계감사기준에 따라 연결회사의 연결재무제표를 감사하고 감사보고서를 발행하는데 있습니다. 그러나 우리는 이 감사보고서의 의견거절근거 단락에서 기술된 사항의 유의성 때문에 해당 연결재무제표에 대한 감사의견의 근거를 제공하는 충분하고 적합한 감사증거를 입수할 수 없었습니다. 우리는 연결재무제표 감사와 관련된 대한민국의 윤리적 요구사항에 따라 연결회사로부터 독립적이며, 그러한 요구사항에 따른 기타의 윤리적 책임들을 이행하였습니다. 서울특별시 종로구 우정국로 48 삼 덕 회 계 법 인 대표이사 공인회계사 김 명 철 2024년 3월 20일 이 감사보고서는 감사보고서일(2024년 3월 20일) 현재로 유효한 것입니다. 따라서 감사보고서일 이후 이 보고서를 열람하는 시점까지의 기간 사",의견거절,"(1) 기초연결재무제표에 대한 감사범위의 제한 우리는 2022년 12월 31일로 종료하는 보고기간의 연결재무제표에 대한 2023년 3월 22일자 연결감사보고서에서 감사의견을 표명하지 아니하였습니다. 동 사유로 인하여, 우리는 연결실체의 2023년 1월 1일자 연결재무제표에 대한 충분한 증거를 확보하지 못하였으며, 또한 대체적인 방법에 의하여도 기초연결재무제표에 대해 만족할 만한 결과를 얻지 못하였습니다. 이로 인하여, 기초연결재무제표에 포함되었을 수도 있는 왜곡표시가 2023년 12월 31일 현재의 연결재무상태, 동일로 종료되는 보고기간의 연결재무성과와 연결현금흐름에 미치는 영향을 결정할 수 없었습니다. (2) 감사범위의 제한 우리는 연결회사가 공시하지 아니한 최상위지배자를 포함한 특수관계자 범위의 적정성 및 관련 거래의 존재 유무와 거래내역 그리고 당기손익-공정가치금융자산, 관계기업투자주식, 신주인수권부사채 등 주요 자산 부채의 분류 및 측정과 관련하여 충분하고 적합한 감사증거를 확보하지 못하였습니다. 또한 종속기업과 관련하여 경영진이 제공한 재무정보에 대한 적정성을 판단하기 위한 충분하고 적합한 감사증거를 확보하지 못하여 대한민국의 회계감사기준에서 요구하고 있는 감사절차를 수행할 수 없었으며, 이로 인하여 연결회사의 연결재무제표 구성요소들에 대하여 수정이 필요한지 여부를 결정할 수 없었습니다.(3) 계속기업 관련 중요한 불확실성연결회사의 연결재무제표는 연결회사가 계속기업으로서 존속한다는 가정을 전제로 작성되었으므로, 연결회사의 자산과 부채가 정상적인 사업활동과정을 통하여 회수되거나 상환될 수 있다는 가정 하에 회계처리되었습니다. 그러나 연결회사가 제시한 2023년 12월 31일로 종료되는 보고기간의 연결재무제표에 따르면 당기말 현재 연결회사의 유동부채가 유동자산보다 16,119백만원을 초과하고 있습니다. 이러한 상황은 연결회사의 계속기업으로서의 존속능력에 대해 유의적인 의문을 제기하고 있으며, 연결회사가 계속기업으로서 존속할지의 여부는 연결회사의 향후 재무구조개선계획의 성패에 따라 좌우되는 중요한 불확실성을 내포하고 있습니다. 그러나 이러한 불확실성의 최종결과로 발생될 수도 있는 자산과 부채 및 관련 손익항목에 대한 수정을 위해 이를 합리적으로 추정할 수 있는 감사증거를 확보할 수 없었습니다.",2022년 12월 31일 까지 삼덕회계법인,3,의견거절근거|연결재무제표에 대한 경영진과 지배기구의 책임|연결재무제표감사에 대한 감사인의 책임
