corp_code,fy,rcept_no,rcept_dt,report_nm,is_amend,기업명,군,업종코드,cand_rank
00985686,2024,20250319000765,20250319,사업보고서 (2024.12),0,(주)큐브엔터테인먼트,콘텐츠,59201,0
00985686,2025,20260319001122,20260319,사업보고서 (2025.12),0,(주)큐브엔터테인먼트,콘텐츠,59201,0
00990396,2019,20200330004514,20200330,사업보고서 (2019.12),0,(주)레드우즈,콘텐츠,59114,0
00990396,2020,20210325000991,20210325,사업보고서 (2020.12),0,(주)레드우즈,콘텐츠,59114,0
00990396,2021,20220321001531,20220321,사업보고서 (2021.12),0,(주)레드우즈,콘텐츠,59114,0
00990396,2022,20230321001535,20230321,[첨부정정]사업보고서 (2022.12),1,(주)레드우즈,콘텐츠,59114,0
00990396,2022,20230321001515,20230321,사업보고서 (2022.12),0,(주)레드우즈,콘텐츠,59114,1
00990396,2023,20240328001858,20240328,사업보고서 (2023.12),0,(주)레드우즈,콘텐츠,59114,0
00990396,2024,20250321001825,20250321,사업보고서 (2024.12),0,(주)레드우즈,콘텐츠,59114,0
00990396,2025,20260407001696,20260407,사업보고서 (2025.12),0,(주)레드우즈,콘텐츠,59114,0
00990396,2025,20260320001181,20260320,사업보고서제출기한연장신고서 (2025.12),0,(주)레드우즈,콘텐츠,59114,1
00990819,2019,20200330004239,20200330,사업보고서 (2019.12),0,(주)아티스트스튜디오,콘텐츠,591,0
00990819,2020,20210323000528,20210323,사업보고서 (2020.12),0,(주)아티스트스튜디오,콘텐츠,591,0
00990819,2021,20220317000645,20220317,사업보고서 (2021.12),0,(주)아티스트스튜디오,콘텐츠,591,0
00990819,2022,20231128000776,20231128,[기재정정]사업보고서 (2022.12),1,(주)아티스트스튜디오,콘텐츠,591,0
00990819,2022,20230316000408,20230316,사업보고서 (2022.12),0,(주)아티스트스튜디오,콘텐츠,591,1
00990819,2023,20240320000794,20240320,사업보고서 (2023.12),0,(주)아티스트스튜디오,콘텐츠,591,0
00990819,2024,20250321001869,20250321,사업보고서 (2024.12),0,(주)아티스트스튜디오,콘텐츠,591,0
00990819,2025,20260319000260,20260319,사업보고서 (2025.12),0,(주)아티스트스튜디오,콘텐츠,591,0
00991225,2019,20200330002374,20200330,사업보고서 (2019.12),0,(주)더콘텐츠온,콘텐츠,59130,0
00991225,2020,20210323000244,20210323,사업보고서 (2020.12),0,(주)더콘텐츠온,콘텐츠,59130,0
00991225,2021,20220323000557,20220323,사업보고서 (2021.12),0,(주)더콘텐츠온,콘텐츠,59130,0
00991225,2022,20230323000274,20230323,사업보고서 (2022.12),0,(주)더콘텐츠온,콘텐츠,59130,0
00991225,2023,20240321001908,20240321,사업보고서 (2023.12),0,(주)더콘텐츠온,콘텐츠,59130,0
00991225,2023,20240319000877,20240320,사업보고서제출기한연장신고서 (2023.12),0,(주)더콘텐츠온,콘텐츠,59130,1
00991225,2024,20250321000964,20250321,사업보고서 (2024.12),0,(주)더콘텐츠온,콘텐츠,59130,0
00991225,2025,20260323001088,20260323,사업보고서 (2025.12),0,(주)더콘텐츠온,콘텐츠,59130,0
01008762,2019,20200330002626,20200330,사업보고서 (2019.12),0,데브시스터즈(주),게임,58212,0
01008762,2020,20210322001128,20210322,사업보고서 (2020.12),0,데브시스터즈(주),게임,58212,0
01008762,2021,20220321000880,20220321,사업보고서 (2021.12),0,데브시스터즈(주),게임,58212,0
01008762,2022,20230321000909,20230321,사업보고서 (2022.12),0,데브시스터즈(주),게임,58212,0
01008762,2023,20240319000774,20240319,사업보고서 (2023.12),0,데브시스터즈(주),게임,58212,0
01008762,2024,20250318001090,20250318,사업보고서 (2024.12),0,데브시스터즈(주),게임,58212,0
01008762,2025,20260316001364,20260316,사업보고서 (2025.12),0,데브시스터즈(주),게임,58212,0
01010110,2019,20200330001076,20200330,사업보고서 (2019.12),0,(주)더블유게임즈,게임,5821,0
01010110,2020,20210316000867,20210316,사업보고서 (2020.12),0,(주)더블유게임즈,게임,5821,0
01010110,2021,20220321000798,20220321,사업보고서 (2021.12),0,(주)더블유게임즈,게임,5821,0
01010110,2022,20230320000648,20230320,사업보고서 (2022.12),0,(주)더블유게임즈,게임,5821,0
01010110,2023,20240320001599,20240320,사업보고서 (2023.12),0,(주)더블유게임즈,게임,5821,0
01010110,2024,20250318001413,20250318,사업보고서 (2024.12),0,(주)더블유게임즈,게임,5821,0
01010110,2025,20260724000595,20260724,[기재정정]사업보고서 (2025.12),1,(주)더블유게임즈,게임,5821,0
01010110,2025,20260318001244,20260318,사업보고서 (2025.12),0,(주)더블유게임즈,게임,5821,1
01021949,2019,20200330004518,20200330,사업보고서 (2019.12),0,(주)덱스터스튜디오,콘텐츠,59120,0
01021949,2020,20210628000456,20210628,[기재정정]사업보고서 (2020.12),1,(주)덱스터스튜디오,콘텐츠,59120,0
01021949,2020,20210318001328,20210318,사업보고서 (2020.12),0,(주)덱스터스튜디오,콘텐츠,59120,1
01021949,2021,20221007000551,20221007,[기재정정]사업보고서 (2021.12),1,(주)덱스터스튜디오,콘텐츠,59120,0
01021949,2021,20220317001217,20220317,사업보고서 (2021.12),0,(주)덱스터스튜디오,콘텐츠,59120,1
01021949,2022,20230322001210,20230322,사업보고서 (2022.12),0,(주)덱스터스튜디오,콘텐츠,59120,0
01021949,2023,20240319000837,20240319,사업보고서 (2023.12),0,(주)덱스터스튜디오,콘텐츠,59120,0
01021949,2024,20250320001205,20250320,사업보고서 (2024.12),0,(주)덱스터스튜디오,콘텐츠,59120,0
01021949,2025,20260320000939,20260320,사업보고서 (2025.12),0,(주)덱스터스튜디오,콘텐츠,59120,0
01046203,2019,20200330004152,20200330,사업보고서 (2019.12),0,(주)로아앤코홀딩스,콘텐츠,901,0
01046203,2020,20210517000336,20210517,[기재정정]사업보고서 (2020.12),1,(주)로아앤코홀딩스,콘텐츠,901,0
01046203,2020,20210330001388,20210330,[첨부정정]사업보고서 (2020.12),1,(주)로아앤코홀딩스,콘텐츠,901,1
01046203,2020,20210319001133,20210319,사업보고서 (2020.12),0,(주)로아앤코홀딩스,콘텐츠,901,2
01046203,2021,20220324000004,20220324,사업보고서 (2021.12),0,(주)로아앤코홀딩스,콘텐츠,901,0
01046203,2021,20220321001532,20220321,사업보고서제출기한연장신고서 (2021.12),0,(주)로아앤코홀딩스,콘텐츠,901,1
01046203,2022,20240102000292,20240102,[첨부정정]사업보고서 (2022.12),1,(주)로아앤코홀딩스,콘텐츠,901,0
01046203,2022,20230407003525,20230407,사업보고서 (2022.12),0,(주)로아앤코홀딩스,콘텐츠,901,1
01046203,2022,20230321000769,20230321,사업보고서제출기한연장신고서 (2022.12),0,(주)로아앤코홀딩스,콘텐츠,901,2
01046203,2023,20240409003826,20240409,[기재정정]사업보고서 (2023.12),1,(주)로아앤코홀딩스,콘텐츠,901,0
01046203,2023,20240408004101,20240408,사업보고서 (2023.12),0,(주)로아앤코홀딩스,콘텐츠,901,1
01046203,2023,20240319000864,20240320,사업보고서제출기한연장신고서 (2023.12),0,(주)로아앤코홀딩스,콘텐츠,901,2
01046203,2024,20250814003087,20250814,[기재정정]사업보고서 (2024.12),1,(주)로아앤코홀딩스,콘텐츠,901,0
01046203,2024,20250407004235,20250407,사업보고서 (2024.12),0,(주)로아앤코홀딩스,콘텐츠,901,1
01046203,2024,20250320001415,20250320,사업보고서제출기한연장신고서 (2024.12),0,(주)로아앤코홀딩스,콘텐츠,901,2
01046203,2025,20260630000478,20260630,[기재정정]사업보고서 (2025.12),1,(주)로아앤코홀딩스,콘텐츠,901,0
01046203,2025,20260330001844,20260330,사업보고서 (2025.12),0,(주)로아앤코홀딩스,콘텐츠,901,1
01046203,2025,20260323000982,20260323,사업보고서제출기한연장신고서 (2025.12),0,(주)로아앤코홀딩스,콘텐츠,901,2
01047840,2019,20200330001867,20200330,사업보고서 (2019.12),0,미스터블루(주),콘텐츠,63991,0
01047840,2020,20210317001150,20210317,사업보고서 (2020.12),0,미스터블루(주),콘텐츠,63991,0
01047840,2021,20220316001231,20220316,사업보고서 (2021.12),0,미스터블루(주),콘텐츠,63991,0
01047840,2022,20240228007261,20240228,[기재정정]사업보고서 (2022.12),1,미스터블루(주),콘텐츠,63991,0
01047840,2022,20230315000944,20230315,[기재정정]사업보고서 (2022.12),1,미스터블루(주),콘텐츠,63991,1
01047840,2022,20230314001303,20230315,사업보고서 (2022.12),0,미스터블루(주),콘텐츠,63991,2
01047840,2023,20240313001753,20240313,사업보고서 (2023.12),0,미스터블루(주),콘텐츠,63991,0
01047840,2024,20250312000988,20250312,사업보고서 (2024.12),0,미스터블루(주),콘텐츠,63991,0
01047840,2025,20260312001016,20260312,사업보고서 (2025.12),0,미스터블루(주),콘텐츠,63991,0
01067516,2019,20200330004449,20200330,사업보고서 (2019.12),0,(주)골프존,게임,58219,0
01067516,2020,20210318001313,20210318,사업보고서 (2020.12),0,(주)골프존,게임,58219,0
01067516,2021,20220317001233,20220317,사업보고서 (2021.12),0,(주)골프존,게임,58219,0
01067516,2022,20230323001498,20230323,사업보고서 (2022.12),0,(주)골프존,게임,58219,0
01067516,2023,20240321001611,20240321,사업보고서 (2023.12),0,(주)골프존,게임,58219,0
01067516,2024,20250320001486,20250320,사업보고서 (2024.12),0,(주)골프존,게임,58219,0
01067516,2025,20260319001346,20260319,사업보고서 (2025.12),0,(주)골프존,게임,58219,0
01082418,2022,20231208000561,20231208,[기재정정]사업보고서 (2022.12),1,(주)에스에이엠지엔터테인먼트,콘텐츠,59112,0
01082418,2022,20230718000325,20230718,[기재정정]사업보고서 (2022.12),1,(주)에스에이엠지엔터테인먼트,콘텐츠,59112,1
01082418,2022,20230317000881,20230317,사업보고서 (2022.12),0,(주)에스에이엠지엔터테인먼트,콘텐츠,59112,2
01082418,2023,20240318000675,20240318,사업보고서 (2023.12),0,(주)에스에이엠지엔터테인먼트,콘텐츠,59112,0
01082418,2024,20250318001024,20250318,사업보고서 (2024.12),0,(주)에스에이엠지엔터테인먼트,콘텐츠,59112,0
01082418,2025,20260323000799,20260323,사업보고서 (2025.12),0,(주)에스에이엠지엔터테인먼트,콘텐츠,59112,0
01116502,2020,20210601000373,20210601,[기재정정]사업보고서 (2020.12),1,(주)아티스트컴퍼니,콘텐츠,901,0
01116502,2020,20210323000558,20210323,[첨부정정]사업보고서 (2020.12),1,(주)아티스트컴퍼니,콘텐츠,901,1
01116502,2020,20210322000002,20210322,사업보고서 (2020.12),0,(주)아티스트컴퍼니,콘텐츠,901,2
01116502,2021,20220322000825,20220322,사업보고서 (2021.12),0,(주)아티스트컴퍼니,콘텐츠,901,0
01116502,2022,20230323001176,20230323,[첨부정정]사업보고서 (2022.12),1,(주)아티스트컴퍼니,콘텐츠,901,0
01116502,2022,20230321001237,20230321,사업보고서 (2022.12),0,(주)아티스트컴퍼니,콘텐츠,901,1
01116502,2023,20240321001038,20240321,사업보고서 (2023.12),0,(주)아티스트컴퍼니,콘텐츠,901,0
01116502,2024,20250320001407,20250320,사업보고서 (2024.12),0,(주)아티스트컴퍼니,콘텐츠,901,0
01116502,2025,20260319001172,20260319,사업보고서 (2025.12),0,(주)아티스트컴퍼니,콘텐츠,901,0
01137383,2019,20200330004670,20200330,사업보고서 (2019.12),0,(주)카카오게임즈,게임,5821,0
01137383,2020,20210318001118,20210318,사업보고서 (2020.12),0,(주)카카오게임즈,게임,5821,0
01137383,2021,20220328000756,20220328,[기재정정]사업보고서 (2021.12),1,(주)카카오게임즈,게임,5821,0
01137383,2021,20220318000854,20220318,사업보고서 (2021.12),0,(주)카카오게임즈,게임,5821,1
01137383,2022,20230814002919,20230814,[기재정정]사업보고서 (2022.12),1,(주)카카오게임즈,게임,5821,0
01137383,2022,20230320000002,20230320,[기재정정]사업보고서 (2022.12),1,(주)카카오게임즈,게임,5821,1
01137383,2022,20230317001061,20230317,사업보고서 (2022.12),0,(주)카카오게임즈,게임,5821,2
01137383,2023,20240327001016,20240327,[기재정정]사업보고서 (2023.12),1,(주)카카오게임즈,게임,5821,0
01137383,2023,20240321000962,20240321,[기재정정]사업보고서 (2023.12),1,(주)카카오게임즈,게임,5821,1
01137383,2023,20240320002052,20240320,사업보고서 (2023.12),0,(주)카카오게임즈,게임,5821,2
01137383,2024,20250324000902,20250324,[기재정정]사업보고서 (2024.12),1,(주)카카오게임즈,게임,5821,0
01137383,2024,20250318001434,20250318,사업보고서 (2024.12),0,(주)카카오게임즈,게임,5821,1
01137383,2025,20260318001659,20260318,사업보고서 (2025.12),0,(주)카카오게임즈,게임,5821,0
01138364,2021,20220811000295,20220811,사업보고서 (2021.12),0,더핑크퐁컴퍼니(주),콘텐츠,591,0
01138364,2021,20220324000895,20220324,사업보고서제출기한연장신고서 (2021.12),0,더핑크퐁컴퍼니(주),콘텐츠,591,1
01138364,2022,20230330001787,20230330,사업보고서 (2022.12),0,더핑크퐁컴퍼니(주),콘텐츠,591,0
01138364,2023,20240328001529,20240328,사업보고서 (2023.12),0,더핑크퐁컴퍼니(주),콘텐츠,591,0
01138364,2024,20250321001826,20250321,사업보고서 (2024.12),0,더핑크퐁컴퍼니(주),콘텐츠,591,0
01138364,2025,20260323000936,20260323,사업보고서 (2025.12),0,더핑크퐁컴퍼니(주),콘텐츠,591,0
01139965,2022,20230322000651,20230322,사업보고서 (2022.12),0,주식회사 스튜디오미르,콘텐츠,59112,0
01139965,2023,20240315000518,20240315,사업보고서 (2023.12),0,주식회사 스튜디오미르,콘텐츠,59112,0
01139965,2024,20250313001376,20250313,사업보고서 (2024.12),0,주식회사 스튜디오미르,콘텐츠,59112,0
01139965,2025,20260330001828,20260330,[기재정정]사업보고서 (2025.12),1,주식회사 스튜디오미르,콘텐츠,59112,0
01139965,2025,20260313001324,20260313,사업보고서 (2025.12),0,주식회사 스튜디오미르,콘텐츠,59112,1
01152470,2019,20200327001721,20200327,사업보고서 (2019.12),0,주식회사 펄어비스,게임,58211,0
01152470,2020,20210322001111,20210322,사업보고서 (2020.12),0,주식회사 펄어비스,게임,58211,0
01152470,2021,20220322001101,20220322,사업보고서 (2021.12),0,주식회사 펄어비스,게임,58211,0
01152470,2022,20230322001273,20230322,사업보고서 (2022.12),0,주식회사 펄어비스,게임,58211,0
01152470,2023,20240329003109,20240329,[기재정정]사업보고서 (2023.12),1,주식회사 펄어비스,게임,58211,0
01152470,2023,20240321001941,20240321,사업보고서 (2023.12),0,주식회사 펄어비스,게임,58211,1
01152470,2024,20250319001130,20250319,사업보고서 (2024.12),0,주식회사 펄어비스,게임,58211,0
01152470,2025,20260319001336,20260319,사업보고서 (2025.12),0,주식회사 펄어비스,게임,58211,0
01168684,2019,20200330003939,20200330,사업보고서 (2019.12),0,스튜디오드래곤(주),콘텐츠,59114,0
01168684,2020,20210318001131,20210318,사업보고서 (2020.12),0,스튜디오드래곤(주),콘텐츠,59114,0
01168684,2021,20220321000889,20220321,사업보고서 (2021.12),0,스튜디오드래곤(주),콘텐츠,59114,0
01168684,2022,20230320000722,20230320,사업보고서 (2022.12),0,스튜디오드래곤(주),콘텐츠,59114,0
01168684,2023,20240318000577,20240318,사업보고서 (2023.12),0,스튜디오드래곤(주),콘텐츠,59114,0
01168684,2024,20250319000636,20250319,사업보고서 (2024.12),0,스튜디오드래곤(주),콘텐츠,59114,0
01168684,2025,20260318001699,20260318,사업보고서 (2025.12),0,스튜디오드래곤(주),콘텐츠,59114,0
01186404,2019,20200330001171,20200330,사업보고서 (2019.12),0,주식회사 디앤씨미디어,콘텐츠,581,0
01186404,2020,20210312000327,20210312,사업보고서 (2020.12),0,주식회사 디앤씨미디어,콘텐츠,581,0
01186404,2021,20220812000782,20220812,[기재정정]사업보고서 (2021.12),1,주식회사 디앤씨미디어,콘텐츠,581,0
01186404,2021,20220314000523,20220314,사업보고서 (2021.12),0,주식회사 디앤씨미디어,콘텐츠,581,1
01186404,2022,20230314000929,20230314,사업보고서 (2022.12),0,주식회사 디앤씨미디어,콘텐츠,581,0
01186404,2023,20240315000898,20240315,[기재정정]사업보고서 (2023.12),1,주식회사 디앤씨미디어,콘텐츠,581,0
01186404,2023,20240313001530,20240313,사업보고서 (2023.12),0,주식회사 디앤씨미디어,콘텐츠,581,1
01186404,2024,20250320001011,20250320,사업보고서 (2024.12),0,주식회사 디앤씨미디어,콘텐츠,581,0
01186404,2025,20260317000853,20260317,사업보고서 (2025.12),0,주식회사 디앤씨미디어,콘텐츠,581,0
01204056,2020,20210322000890,20210322,사업보고서 (2020.12),0,(주)하이브,콘텐츠,592,0
01204056,2021,20220322000653,20220322,사업보고서 (2021.12),0,(주)하이브,콘텐츠,592,0
01204056,2022,20230403004275,20230403,[기재정정]사업보고서 (2022.12),1,(주)하이브,콘텐츠,592,0
01204056,2022,20230322000744,20230322,사업보고서 (2022.12),0,(주)하이브,콘텐츠,592,1
01204056,2023,20240322001002,20240322,[기재정정]사업보고서 (2023.12),1,(주)하이브,콘텐츠,592,0
01204056,2023,20240322000254,20240322,사업보고서 (2023.12),0,(주)하이브,콘텐츠,592,1
01204056,2024,20250321001187,20250321,사업보고서 (2024.12),0,(주)하이브,콘텐츠,592,0
01204056,2025,20260320000802,20260320,사업보고서 (2025.12),0,(주)하이브,콘텐츠,592,0
01208821,2019,20200330001386,20200330,사업보고서 (2019.12),0,(주)팡스카이,게임,5821,0
01208821,2020,20210331003221,20210331,사업보고서 (2020.12),0,(주)팡스카이,게임,5821,0
01208821,2021,20220331003606,20220331,사업보고서 (2021.12),0,(주)팡스카이,게임,5821,0
01208821,2022,20230331002136,20230331,사업보고서 (2022.12),0,(주)팡스카이,게임,5821,0
01208821,2023,20240318000329,20240318,사업보고서 (2023.12),0,(주)팡스카이,게임,5821,0
01208821,2024,20250324000404,20250324,[기재정정]사업보고서제출기한연장신고서 (2024.12),1,(주)팡스카이,게임,5821,0
01208821,2024,20250407003922,20250407,사업보고서 (2024.12),0,(주)팡스카이,게임,5821,1
01208821,2024,20250320000206,20250320,사업보고서제출기한연장신고서 (2024.12),0,(주)팡스카이,게임,5821,2
01208821,2025,20260327000506,20260327,[기재정정]사업보고서 (2025.12),1,(주)팡스카이,게임,5821,0
01208821,2025,20260323001719,20260323,사업보고서 (2025.12),0,(주)팡스카이,게임,5821,1
01210190,2020,20210317001114,20210317,사업보고서 (2020.12),0,주식회사 모비릭스,게임,5821,0
01210190,2021,20220316000575,20220316,사업보고서 (2021.12),0,주식회사 모비릭스,게임,5821,0
01210190,2022,20230315001038,20230315,사업보고서 (2022.12),0,주식회사 모비릭스,게임,5821,0
01210190,2023,20240321002044,20240321,사업보고서 (2023.12),0,주식회사 모비릭스,게임,5821,0
01210190,2024,20250320001043,20250320,사업보고서 (2024.12),0,주식회사 모비릭스,게임,5821,0
01210190,2025,20260319001009,20260319,사업보고서 (2025.12),0,주식회사 모비릭스,게임,5821,0
01259056,2019,20200625000294,20200625,[기재정정]사업보고서 (2019.12),1,(주)애닉,게임,5821,0
01259056,2019,20200330002565,20200330,사업보고서 (2019.12),0,(주)애닉,게임,5821,1
01259056,2020,20210323000814,20210323,사업보고서 (2020.12),0,(주)애닉,게임,5821,0
01259056,2021,20220711000444,20220711,[기재정정]사업보고서 (2021.12),1,(주)애닉,게임,5821,0
01259056,2021,20220322000830,20220322,[기재정정]사업보고서 (2021.12),1,(주)애닉,게임,5821,1
01259056,2021,20220317001285,20220317,사업보고서 (2021.12),0,(주)애닉,게임,5821,2
01259056,2022,20240119000173,20240119,[기재정정]사업보고서 (2022.12),1,(주)애닉,게임,5821,0
01259056,2022,20230331003534,20230331,사업보고서 (2022.12),0,(주)애닉,게임,5821,1
01259056,2023,20240322000001,20240322,사업보고서 (2023.12),0,(주)애닉,게임,5821,0
01264438,2020,20210331003230,20210331,[기재정정]사업보고서 (2020.12),1,(주)자이언트스텝,콘텐츠,59113,0
01264438,2020,20210331001612,20210331,사업보고서 (2020.12),0,(주)자이언트스텝,콘텐츠,59113,1
01264438,2021,20220316001136,20220316,사업보고서 (2021.12),0,(주)자이언트스텝,콘텐츠,59113,0
01264438,2022,20230321000957,20230321,사업보고서 (2022.12),0,(주)자이언트스텝,콘텐츠,59113,0
01264438,2023,20240320001482,20240320,사업보고서 (2023.12),0,(주)자이언트스텝,콘텐츠,59113,0
01264438,2024,20250321001478,20250321,사업보고서 (2024.12),0,(주)자이언트스텝,콘텐츠,59113,0
01264438,2025,20260323001226,20260323,사업보고서 (2025.12),0,(주)자이언트스텝,콘텐츠,59113,0
01267222,2019,20200401003211,20200402,[기재정정]사업보고서 (2019.12),1,(주)에피소드컴퍼니,콘텐츠,59111,0
01267222,2019,20200330004786,20200330,사업보고서 (2019.12),0,(주)에피소드컴퍼니,콘텐츠,59111,1
01267222,2020,20210604000392,20210604,[기재정정]사업보고서 (2020.12),1,(주)에피소드컴퍼니,콘텐츠,59111,0
01267222,2020,20210323000879,20210323,사업보고서 (2020.12),0,(주)에피소드컴퍼니,콘텐츠,59111,1
01267222,2021,20220323000782,20220323,사업보고서 (2021.12),0,(주)에피소드컴퍼니,콘텐츠,59111,0
01267222,2022,20230322001076,20230322,사업보고서 (2022.12),0,(주)에피소드컴퍼니,콘텐츠,59111,0
01267222,2023,20240321001449,20240321,사업보고서 (2023.12),0,(주)에피소드컴퍼니,콘텐츠,59111,0
01267222,2024,20250320001430,20250320,[기재정정]사업보고서 (2024.12),1,(주)에피소드컴퍼니,콘텐츠,59111,0
01267222,2024,20250320001136,20250320,사업보고서 (2024.12),0,(주)에피소드컴퍼니,콘텐츠,59111,1
01267222,2025,20260323001660,20260323,사업보고서 (2025.12),0,(주)에피소드컴퍼니,콘텐츠,59111,0
01276327,2019,20200330002539,20200330,사업보고서 (2019.12),0,(주)위지윅스튜디오,콘텐츠,59120,0
01276327,2020,20220318001092,20220318,[기재정정]사업보고서 (2020.12),1,(주)위지윅스튜디오,콘텐츠,59120,0
01276327,2020,20210514001186,20210514,[기재정정]사업보고서 (2020.12),1,(주)위지윅스튜디오,콘텐츠,59120,1
01276327,2020,20210322000930,20210322,사업보고서 (2020.12),0,(주)위지윅스튜디오,콘텐츠,59120,2
01276327,2021,20220812001301,20220812,[기재정정]사업보고서 (2021.12),1,(주)위지윅스튜디오,콘텐츠,59120,0
01276327,2021,20220318001118,20220318,사업보고서 (2021.12),0,(주)위지윅스튜디오,콘텐츠,59120,1
01276327,2022,20230316001489,20230316,사업보고서 (2022.12),0,(주)위지윅스튜디오,콘텐츠,59120,0
01276327,2023,20240724000502,20240724,[기재정정]사업보고서 (2023.12),1,(주)위지윅스튜디오,콘텐츠,59120,0
01276327,2023,20240320002041,20240320,사업보고서 (2023.12),0,(주)위지윅스튜디오,콘텐츠,59120,1
01276327,2024,20250319001066,20250319,사업보고서 (2024.12),0,(주)위지윅스튜디오,콘텐츠,59120,0
01276327,2025,20260319000952,20260319,사업보고서 (2025.12),0,(주)위지윅스튜디오,콘텐츠,59120,0
01290248,2021,20230306000004,20230306,[기재정정]사업보고서 (2021.12),1,(주)스코넥엔터테인먼트,게임,5821,0
01290248,2021,20220324000892,20220324,[기재정정]사업보고서 (2021.12),1,(주)스코넥엔터테인먼트,게임,5821,1
01290248,2021,20220323000018,20220323,사업보고서 (2021.12),0,(주)스코넥엔터테인먼트,게임,5821,2
01290248,2022,20230331001392,20230331,[기재정정]사업보고서 (2022.12),1,(주)스코넥엔터테인먼트,게임,5821,0
01290248,2022,20230322001208,20230322,사업보고서 (2022.12),0,(주)스코넥엔터테인먼트,게임,5821,1
01290248,2023,20240401004364,20240401,[기재정정]사업보고서 (2023.12),1,(주)스코넥엔터테인먼트,게임,5821,0
01290248,2023,20240320001704,20240320,사업보고서 (2023.12),0,(주)스코넥엔터테인먼트,게임,5821,1
01290248,2024,20250320001446,20250320,사업보고서 (2024.12),0,(주)스코넥엔터테인먼트,게임,5821,0
01290248,2025,20260407003656,20260408,사업보고서 (2025.12),0,(주)스코넥엔터테인먼트,게임,5821,0
01290248,2025,20260323001524,20260323,사업보고서제출기한연장신고서 (2025.12),0,(주)스코넥엔터테인먼트,게임,5821,1
01303029,2021,20220324000696,20220324,[기재정정]사업보고서 (2021.12),1,주식회사 알비더블유,콘텐츠,59201,0
01303029,2021,20220323001344,20220323,사업보고서 (2021.12),0,주식회사 알비더블유,콘텐츠,59201,1
01303029,2022,20230323000924,20230323,사업보고서 (2022.12),0,주식회사 알비더블유,콘텐츠,59201,0
01303029,2023,20240321001770,20240321,사업보고서 (2023.12),0,주식회사 알비더블유,콘텐츠,59201,0
01303029,2024,20250321001127,20250321,사업보고서 (2024.12),0,주식회사 알비더블유,콘텐츠,59201,0
01303029,2025,20260323001630,20260323,사업보고서 (2025.12),0,주식회사 알비더블유,콘텐츠,59201,0
01335578,2019,20200331001264,20200331,[기재정정]사업보고서 (2019.12),1,(주)애니플러스,콘텐츠,591,0
01335578,2019,20200326000104,20200326,사업보고서 (2019.12),0,(주)애니플러스,콘텐츠,591,1
01335578,2020,20210416000639,20210416,[기재정정]사업보고서 (2020.12),1,(주)애니플러스,콘텐츠,591,0
01335578,2020,20210322000859,20210322,사업보고서 (2020.12),0,(주)애니플러스,콘텐츠,591,1
01335578,2021,20220812001109,20220812,[기재정정]사업보고서 (2021.12),1,(주)애니플러스,콘텐츠,591,0
01335578,2021,20220322000803,20220322,사업보고서 (2021.12),0,(주)애니플러스,콘텐츠,591,1
01335578,2022,20230322000689,20230322,사업보고서 (2022.12),0,(주)애니플러스,콘텐츠,591,0
01335578,2023,20240321002010,20240321,사업보고서 (2023.12),0,(주)애니플러스,콘텐츠,591,0
01335578,2024,20250327000729,20250327,[기재정정]사업보고서 (2024.12),1,(주)애니플러스,콘텐츠,591,0
01335578,2024,20250321001690,20250321,사업보고서 (2024.12),0,(주)애니플러스,콘텐츠,591,1
01335578,2025,20260323000867,20260323,사업보고서 (2025.12),0,(주)애니플러스,콘텐츠,591,0
01338724,2020,20201130001170,20201130,사업보고서 (2020.07),0,주식회사 에스앤케이,게임,5821,0
01338724,2021,20211123000349,20211123,사업보고서 (2021.07),0,주식회사 에스앤케이,게임,5821,0
01338724,2022,20221125000109,20221125,사업보고서 (2022.07),0,주식회사 에스앤케이,게임,5821,0
01343735,2019,20200820000176,20200820,사업보고서 (2019.12),0,주식회사 데이드림엔터테인먼트,콘텐츠,591,0
01343735,2020,20210318000039,20210318,사업보고서 (2020.12),0,주식회사 데이드림엔터테인먼트,콘텐츠,591,0
01343735,2021,20220318000173,20220318,사업보고서 (2021.12),0,주식회사 데이드림엔터테인먼트,콘텐츠,591,0
01343735,2022,20230321000034,20230321,사업보고서 (2022.12),0,주식회사 데이드림엔터테인먼트,콘텐츠,591,0
01364297,2019,20200327001053,20200327,사업보고서 (2019.12),0,(주)코퍼스코리아,콘텐츠,591,0
01364297,2020,20210323000990,20210323,사업보고서 (2020.12),0,(주)코퍼스코리아,콘텐츠,591,0
01364297,2021,20220323001181,20220323,사업보고서 (2021.12),0,(주)코퍼스코리아,콘텐츠,591,0
01364297,2022,20230323001406,20230323,사업보고서 (2022.12),0,(주)코퍼스코리아,콘텐츠,591,0
01364297,2023,20240321001856,20240321,사업보고서 (2023.12),0,(주)코퍼스코리아,콘텐츠,591,0
01364297,2024,20250321000804,20250321,사업보고서 (2024.12),0,(주)코퍼스코리아,콘텐츠,591,0
01364297,2025,20260323001198,20260323,사업보고서 (2025.12),0,(주)코퍼스코리아,콘텐츠,591,0
01384787,2024,20250319000952,20250319,사업보고서 (2024.12),0,(주)시프트업,게임,58212,0
01384787,2025,20260318001672,20260318,사업보고서 (2025.12),0,(주)시프트업,게임,58212,0
01406265,2023,20240321001165,20240321,사업보고서 (2023.12),0,주식회사 와이랩,콘텐츠,591,0
01406265,2024,20250711000378,20250711,[기재정정]사업보고서 (2024.12),1,주식회사 와이랩,콘텐츠,591,0
