corp_code,기업명,군,fy,has_report,has_gc,adverse,opinion,auditor,n_kam,sig_t1,why_t1,sig_t2,why_t2,sig_2y,sadv_t1,smiss_t1,sadv_t2,smiss_t2,sigB_t1,sigB_t2,sigB_2y
609661,(주)티쓰리엔터테인먼트,게임,2023,1,0,0,적정,2022년 12월 31일 까지 삼덕회계법인,2,0.0,,,,0.0,0.0,0.0,,,0.0,,0.0
609661,(주)티쓰리엔터테인먼트,게임,2024,1,0,0,적정,2023년 12월 31일 까지 삼덕회계법인,1,,,,,,,,,,,,
613318,(주)와이지엔터테인먼트,콘텐츠,2019,1,0,0,적정,2018년 12월 31일 까지 한영회계법인,1,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
613318,(주)와이지엔터테인먼트,콘텐츠,2020,1,0,0,적정,2019년 12월 31일 까지 한영회계법인,1,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
613318,(주)와이지엔터테인먼트,콘텐츠,2021,1,0,0,적정,2020년 12월 31일 까지 한영회계법인,1,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
613318,(주)와이지엔터테인먼트,콘텐츠,2022,1,0,0,적정,료되는 보고기간의 연결재무제표는 한영회계법인,0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
613318,(주)와이지엔터테인먼트,콘텐츠,2023,1,0,0,적정,,0,0.0,,,,0.0,0.0,0.0,,,0.0,,0.0
613318,(주)와이지엔터테인먼트,콘텐츠,2024,1,0,0,적정,,0,,,,,,,,,,,,
628860,(주)네오위즈,게임,2019,1,0,0,적정,2018년 12월 31일 까지 삼일회계법인,1,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
628860,(주)네오위즈,게임,2020,1,0,0,적정,강남파이낸스센터 27층) 삼정회계법인,1,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
628860,(주)네오위즈,게임,2021,1,0,0,적정,강남파이낸스센터 27층) 삼정회계법인,1,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
628860,(주)네오위즈,게임,2022,1,0,0,적정,강남파이낸스센터 27층) 삼정회계법인,1,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
628860,(주)네오위즈,게임,2023,1,0,0,적정,료되는 보고기간의 연결재무제표는 삼정회계법인,2,0.0,,,,0.0,0.0,0.0,,,0.0,,0.0
628860,(주)네오위즈,게임,2024,1,0,0,적정,2023년 12월 31일 까지 삼일회계법인,1,,,,,,,,,,,,
643656,(주)위메이드맥스,게임,2019,1,1,0,적정,2018년 12월 31일 까지 삼덕회계법인,0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
643656,(주)위메이드맥스,게임,2020,1,0,0,적정,2020년 12월 31일 까지 삼일회계법인,1,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
643656,(주)위메이드맥스,게임,2021,1,0,0,적정,강남파이낸스센터 27층) 삼정회계법인,1,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
643656,(주)위메이드맥스,게임,2022,1,0,0,적정,강남파이낸스센터 27층) 삼정회계법인,1,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
643656,(주)위메이드맥스,게임,2023,1,0,0,적정,2022년 12월 31일 까지 삼정회계법인,1,0.0,,,,0.0,0.0,0.0,,,0.0,,0.0
643656,(주)위메이드맥스,게임,2024,1,0,0,적정,강남파이낸스센터 27층) 삼정회계법인,1,,,,,,,,,,,,
650629,SBS미디어홀딩스(주),콘텐츠,2019,1,0,0,적정,2018년 12월 31일 까지 한영회계법인,1,0.0,,1.0,보고서 제출 중단,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
650629,SBS미디어홀딩스(주),콘텐츠,2020,1,0,0,적정,2020년 12월 31일 까지 삼일회계법인,1,1.0,보고서 제출 중단,1.0,보고서 제출 중단,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
657987,(주)케이엑스이노베이션,콘텐츠,2019,1,0,0,적정,2018년 12월 31일 까지 신우회계법인,1,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
657987,(주)케이엑스이노베이션,콘텐츠,2020,1,0,0,적정,2019년 12월 31일 까지 신우회계법인,2,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
657987,(주)케이엑스이노베이션,콘텐츠,2021,1,0,0,적정,2020년 12월 31일 까지 신우회계법인,2,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
657987,(주)케이엑스이노베이션,콘텐츠,2022,1,0,0,적정,2021년 12월 31일 까지 신우회계법인,0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
657987,(주)케이엑스이노베이션,콘텐츠,2023,1,0,0,적정,2023년 12월 31일 까지 신우회계법인,0,0.0,,,,0.0,0.0,0.0,,,0.0,,0.0
657987,(주)케이엑스이노베이션,콘텐츠,2024,1,0,0,적정,2023년 12월 31일 까지 신우회계법인,0,,,,,,,,,,,,
760971,주식회사 크래프톤,게임,2019,1,0,0,적정,2018년 12월 31일 까지 삼일회계법인,0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
760971,주식회사 크래프톤,게임,2020,1,0,0,적정,2020년 12월 31일 까지 한영회계법인,0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
760971,주식회사 크래프톤,게임,2021,1,0,0,적정,2020년 12월 31일 까지 한영회계법인,1,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
760971,주식회사 크래프톤,게임,2022,1,0,0,적정,강남파이낸스센터 27층) 삼정회계법인,1,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
760971,주식회사 크래프톤,게임,2023,1,0,0,적정,강남파이낸스센터 27층) 삼정회계법인,1,0.0,,,,0.0,0.0,0.0,,,0.0,,0.0
760971,주식회사 크래프톤,게임,2024,1,0,0,적정,강남파이낸스센터 27층) 삼정회계법인,1,,,,,,,,,,,,
814786,(주)티엔엔터테인먼트,콘텐츠,2019,0,0,0,,,0,0.0,,1.0,GC 재기재,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
814786,(주)티엔엔터테인먼트,콘텐츠,2020,1,0,0,적정,,0,1.0,GC 재기재,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
814786,(주)티엔엔터테인먼트,콘텐츠,2021,1,1,0,적정,021년 06월 30일 까지 예교지성회계법인,1,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
814786,(주)티엔엔터테인먼트,콘텐츠,2022,1,0,0,적정,2022년 06월 30일 까지 우리회계법인,0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
814786,(주)티엔엔터테인먼트,콘텐츠,2023,1,0,0,적정,2022년 12월 31일 까지 우리회계법인,1,0.0,,,,0.0,0.0,0.0,,,0.0,,0.0
814786,(주)티엔엔터테인먼트,콘텐츠,2024,1,0,0,적정,2024년 12월 31일 까지 삼일회계법인,0,,,,,,,,,,,,
815767,(주)위메이드플레이,게임,2019,1,0,0,적정,2018년 12월 31일 까지 안세회계법인,0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
815767,(주)위메이드플레이,게임,2020,1,0,0,미상,강남파이낸스센터 27층) 삼정회계법인,1,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
815767,(주)위메이드플레이,게임,2021,1,0,0,적정,2021년 12월 31일 까지 삼일회계법인,1,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
815767,(주)위메이드플레이,게임,2022,1,0,0,적정,2021년 12월 31일 까지 삼일회계법인,0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
815767,(주)위메이드플레이,게임,2023,1,0,0,적정,2022년 12월 31일 까지 삼일회계법인,0,0.0,,,,0.0,0.0,0.0,,,0.0,,0.0
815767,(주)위메이드플레이,게임,2024,1,0,0,적정,강남파이낸스센터 27층) 삼정회계법인,0,,,,,,,,,,,,
904672,넷마블(주),게임,2019,1,0,0,적정,2018년 12월 31일 까지 안진회계법인,0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
904672,넷마블(주),게임,2020,1,0,0,적정,2019년 12월 31일 까지 안진회계법인,0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
904672,넷마블(주),게임,2021,1,0,0,적정,2020년 12월 31일 까지 안진회계법인,0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
904672,넷마블(주),게임,2022,1,0,0,적정,2021년 12월 31일 까지 안진회계법인,0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
904672,넷마블(주),게임,2023,1,0,0,적정,2022년 12월 31일 까지 안진회계법인,0,0.0,,,,0.0,0.0,0.0,,,0.0,,0.0
904672,넷마블(주),게임,2024,1,0,0,적정,2023년 12월 31일 까지 안진회계법인,0,,,,,,,,,,,,
925295,(주)에프엔씨엔터테인먼트,콘텐츠,2019,1,0,0,적정,2018년 12월 31일 까지 삼일회계법인,0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
925295,(주)에프엔씨엔터테인먼트,콘텐츠,2020,1,0,0,적정,2019년 12월 31일 까지 삼일회계법인,1,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
925295,(주)에프엔씨엔터테인먼트,콘텐츠,2021,1,0,0,적정,2020년 12월 31일 까지 삼일회계법인,1,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
925295,(주)에프엔씨엔터테인먼트,콘텐츠,2022,1,0,0,적정,2022년 12월 31일 까지 서현회계법인,1,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
925295,(주)에프엔씨엔터테인먼트,콘텐츠,2023,1,0,0,적정,2022년 12월 31일 까지 서현회계법인,1,0.0,,,,0.0,0.0,0.0,,,0.0,,0.0
925295,(주)에프엔씨엔터테인먼트,콘텐츠,2024,1,0,0,적정,2023년 12월 31일 까지 서현회계법인,1,,,,,,,,,,,,
965813,(주)미투온,게임,2019,1,0,0,적정,2018년 12월 31일 까지 우리회계법인,1,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
965813,(주)미투온,게임,2020,1,0,0,적정,2019년 12월 31일 까지 우리회계법인,1,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
965813,(주)미투온,게임,2021,1,0,0,적정,2021년 12월 31일 까지 우리회계법인,1,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
965813,(주)미투온,게임,2022,1,0,0,적정,2021년 12월 31일 까지 우리회계법인,1,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
965813,(주)미투온,게임,2023,1,0,0,적정,2022년 12월 31일 까지 우리회계법인,1,0.0,,,,0.0,0.0,0.0,,,0.0,,0.0
965813,(주)미투온,게임,2024,1,0,0,적정,2023년 12월 31일 까지 삼도회계법인,1,,,,,,,,,,,,
974927,(주)넥스트엔터테인먼트월드,콘텐츠,2019,1,0,0,적정,2018년 12월 31일 까지 삼일회계법인,1,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
974927,(주)넥스트엔터테인먼트월드,콘텐츠,2020,1,0,0,적정,2019년 12월 31일 까지 삼일회계법인,1,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
974927,(주)넥스트엔터테인먼트월드,콘텐츠,2021,1,0,0,적정,2021년 12월 31일 까지 삼도회계법인,1,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
974927,(주)넥스트엔터테인먼트월드,콘텐츠,2022,1,0,0,적정,2021년 12월 31일 까지 삼도회계법인,1,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
974927,(주)넥스트엔터테인먼트월드,콘텐츠,2023,1,0,0,적정,2022년 12월 31일 까지 삼도회계법인,1,0.0,,,,0.0,0.0,0.0,,,0.0,,0.0
974927,(주)넥스트엔터테인먼트월드,콘텐츠,2024,1,0,0,적정,2024년 12월 31일 까지 삼일회계법인,1,,,,,,,,,,,,
975290,(주)에이스토리,콘텐츠,2019,1,0,0,적정,23 (삼성동) 남양빌딩 5층 일신회계법인,0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
975290,(주)에이스토리,콘텐츠,2020,1,0,0,적정,경영지원실장 회계법인,2,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
975290,(주)에이스토리,콘텐츠,2021,1,0,0,미상,경영지원실장 회계법인,2,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
975290,(주)에이스토리,콘텐츠,2022,1,0,0,적정,재무이사회계법인,1,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
975290,(주)에이스토리,콘텐츠,2023,1,0,0,적정,재무이사회계법인,1,0.0,,,,0.0,0.0,0.0,,,0.0,,0.0
975290,(주)에이스토리,콘텐츠,2024,1,0,0,적정,재무이사회계법인,1,,,,,,,,,,,,
977696,(주)넥스쳐,게임,2019,1,0,1,의견거절,2019년 12월 31일 까지 한영회계법인,0,1.0,"비적정의견, GC 재기재",1.0,"비적정의견, GC 재기재",1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
977696,(주)넥스쳐,게임,2020,1,1,1,의견거절,2020년 12월 31일 까지 삼덕회계법인,0,1.0,"비적정의견, GC 재기재",1.0,"비적정의견, GC 재기재",1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
977696,(주)넥스쳐,게임,2021,1,1,1,의견거절,2020년 12월 31일 까지 삼덕회계법인,0,1.0,"비적정의견, GC 재기재",1.0,"비적정의견, GC 재기재",1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
977696,(주)넥스쳐,게임,2022,1,1,1,의견거절,2021년 12월 31일 까지 삼덕회계법인,0,1.0,"비적정의견, GC 재기재",1.0,"비적정의견, GC 재기재",1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
977696,(주)넥스쳐,게임,2023,1,1,1,의견거절,2022년 12월 31일 까지 삼덕회계법인,0,1.0,"비적정의견, GC 재기재",,,1.0,1.0,0.0,,,1.0,,1.0
977696,(주)넥스쳐,게임,2024,1,1,1,의견거절,별시 강남구 남부순환로 2913 대주회계법인,0,,,,,,,,,,,,
983271,엔에이치엔(주),게임,2019,1,0,0,적정,강남파이낸스센터 27층) 삼정회계법인,2,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
983271,엔에이치엔(주),게임,2020,1,0,0,적정,강남파이낸스센터 27층) 삼정회계법인,2,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
983271,엔에이치엔(주),게임,2021,1,0,0,적정,강남파이낸스센터 27층) 삼정회계법인,2,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
983271,엔에이치엔(주),게임,2022,1,0,0,적정,강남파이낸스센터 27층) 삼정회계법인,2,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
983271,엔에이치엔(주),게임,2023,1,0,0,적정,,2,0.0,,,,0.0,0.0,0.0,,,0.0,,0.0
983271,엔에이치엔(주),게임,2024,1,0,0,적정,2023년 12월 31일 까지 삼일회계법인,1,,,,,,,,,,,,
985686,(주)큐브엔터테인먼트,콘텐츠,2019,1,0,0,적정,2018년 12월 31일 까지 삼일회계법인,0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
985686,(주)큐브엔터테인먼트,콘텐츠,2020,1,0,0,적정,강남파이낸스센터 27층) 삼정회계법인,0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
985686,(주)큐브엔터테인먼트,콘텐츠,2021,1,0,0,적정,2021년 12월 31일 까지 한영회계법인,1,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
985686,(주)큐브엔터테인먼트,콘텐츠,2022,1,0,0,적정,2021년 12월 31일 까지 한영회계법인,1,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
985686,(주)큐브엔터테인먼트,콘텐츠,2023,1,0,0,적정,2022년 12월 31일 까지 한영회계법인,1,0.0,,,,0.0,0.0,0.0,,,0.0,,0.0
985686,(주)큐브엔터테인먼트,콘텐츠,2024,1,0,0,적정,2024년 12월 31일 까지 현대회계법인,1,,,,,,,,,,,,
990396,(주)레드우즈,콘텐츠,2019,1,1,0,적정,,0,1.0,GC 재기재,1.0,GC 재기재,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
990396,(주)레드우즈,콘텐츠,2020,1,1,0,적정,2020년 12월 31일 까지 우리회계법인,0,1.0,GC 재기재,1.0,GC 재기재,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
990396,(주)레드우즈,콘텐츠,2021,1,1,0,적정,2020년 12월 31일 까지 우리회계법인,0,1.0,GC 재기재,1.0,GC 재기재,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
990396,(주)레드우즈,콘텐츠,2022,1,1,0,적정,2022년 12월 31일 까지 현대회계법인,0,1.0,GC 재기재,1.0,GC 재기재,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
990396,(주)레드우즈,콘텐츠,2023,1,1,0,적정,,0,1.0,GC 재기재,,,1.0,0.0,0.0,,,0.0,,0.0
990396,(주)레드우즈,콘텐츠,2024,1,1,0,적정,,0,,,,,,,,,,,,
990819,(주)아티스트스튜디오,콘텐츠,2019,1,0,0,적정,2019년 12월 31일 까지 현대회계법인,0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
990819,(주)아티스트스튜디오,콘텐츠,2020,1,0,0,적정,강남파이낸스센터 27층) 삼정회계법인,0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
990819,(주)아티스트스튜디오,콘텐츠,2021,1,0,0,적정,료되는 보고기간의 연결재무제표는 삼정회계법인,0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
990819,(주)아티스트스튜디오,콘텐츠,2022,1,0,0,적정,2021년 12월 31일 까지 이촌회계법인,0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
990819,(주)아티스트스튜디오,콘텐츠,2023,1,0,0,적정,2023년 12월 31일 까지 대주회계법인,0,0.0,,,,0.0,0.0,0.0,,,0.0,,0.0
990819,(주)아티스트스튜디오,콘텐츠,2024,1,0,0,적정,2024년 12월 31일 까지 삼일회계법인,1,,,,,,,,,,,,
991225,(주)더콘텐츠온,콘텐츠,2019,1,0,0,적정,,0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
991225,(주)더콘텐츠온,콘텐츠,2020,1,0,0,적정,울특별시 강남구 테헤란로 8길 21 회계법인,0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
991225,(주)더콘텐츠온,콘텐츠,2021,1,0,0,적정,울특별시 강남구 테헤란로 8길 21 회계법인,0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
991225,(주)더콘텐츠온,콘텐츠,2022,1,0,0,적정,울특별시 강남구 테헤란로 8길 21 회계법인,0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
991225,(주)더콘텐츠온,콘텐츠,2023,1,0,0,적정,울특별시 강남구 테헤란로 8길 21 회계법인,0,0.0,,,,0.0,0.0,0.0,,,0.0,,0.0
991225,(주)더콘텐츠온,콘텐츠,2024,1,0,0,적정,시 강남구 테헤란로 77길 13 한미회계법인,0,,,,,,,,,,,,
1008762,데브시스터즈(주),게임,2019,1,0,0,적정,2018년 12월 31일 까지 안진회계법인,1,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1008762,데브시스터즈(주),게임,2020,1,0,0,적정,삼덕회계법인,1,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1008762,데브시스터즈(주),게임,2021,1,0,0,적정,삼덕회계법인,1,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1008762,데브시스터즈(주),게임,2022,1,0,0,적정,삼덕회계법인,0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1008762,데브시스터즈(주),게임,2023,1,0,0,적정,2023년 12월 31일 까지 안진회계법인,0,0.0,,,,0.0,0.0,0.0,,,0.0,,0.0
1008762,데브시스터즈(주),게임,2024,1,0,0,적정,2023년 12월 31일 까지 안진회계법인,0,,,,,,,,,,,,
1010110,(주)더블유게임즈,게임,2019,1,0,0,적정,,0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1010110,(주)더블유게임즈,게임,2020,1,0,0,적정,,0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1010110,(주)더블유게임즈,게임,2021,1,0,0,적정,,0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1010110,(주)더블유게임즈,게임,2022,1,0,0,적정,,0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1010110,(주)더블유게임즈,게임,2023,1,0,0,적정,료되는 보고기간의 연결재무제표는 한영회계법인,0,0.0,,,,0.0,0.0,0.0,,,0.0,,0.0
1010110,(주)더블유게임즈,게임,2024,1,0,0,적정,,0,,,,,,,,,,,,
1021949,(주)덱스터스튜디오,콘텐츠,2019,1,0,0,적정,,0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1021949,(주)덱스터스튜디오,콘텐츠,2020,1,0,0,적정,,1,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1021949,(주)덱스터스튜디오,콘텐츠,2021,1,0,0,적정,2020년 12월 31일 까지 대주회계법인,0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1021949,(주)덱스터스튜디오,콘텐츠,2022,1,0,0,적정,2022년 12월 31일 까지 한울회계법인,0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1021949,(주)덱스터스튜디오,콘텐츠,2023,1,0,0,적정,2022년 12월 31일 까지 한울회계법인,1,0.0,,,,0.0,0.0,0.0,,,0.0,,0.0
1021949,(주)덱스터스튜디오,콘텐츠,2024,1,0,0,적정,,1,,,,,,,,,,,,
1046203,(주)로아앤코홀딩스,콘텐츠,2019,1,0,0,적정,대표이사 외 경영관리본부 2인 회계법인,0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1046203,(주)로아앤코홀딩스,콘텐츠,2020,1,0,0,적정,2020년 12월 31일 까지 삼덕회계법인,1,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1046203,(주)로아앤코홀딩스,콘텐츠,2021,1,0,0,적정,2020년 12월 31일 까지 삼덕회계법인,2,0.0,,1.0,비적정의견,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
1046203,(주)로아앤코홀딩스,콘텐츠,2022,1,0,0,적정,2022년 12월 31일 까지 이촌회계법인,1,1.0,비적정의견,1.0,"비적정의견, GC 재기재",1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
1046203,(주)로아앤코홀딩스,콘텐츠,2023,1,0,1,한정의견,2022년 12월 31일 까지 이촌회계법인,1,1.0,"비적정의견, GC 재기재",,,1.0,1.0,0.0,,,1.0,,1.0
1046203,(주)로아앤코홀딩스,콘텐츠,2024,1,1,1,한정의견,강남파이낸스센터 27층) 삼정회계법인,0,,,,,,,,,,,,
1047840,미스터블루(주),콘텐츠,2019,1,0,0,적정,2018년 12월 31일 까지 이촌회계법인,0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1047840,미스터블루(주),콘텐츠,2020,1,0,0,적정,2019년 12월 31일 까지 이촌회계법인,1,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1047840,미스터블루(주),콘텐츠,2021,1,0,0,적정,2020년 12월 31일 까지 이촌회계법인,1,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1047840,미스터블루(주),콘텐츠,2022,1,0,0,적정,2021년 12월 31일 까지 이촌회계법인,1,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1047840,미스터블루(주),콘텐츠,2023,1,0,0,적정,2023년 12월 31일 까지 태성회계법인,1,0.0,,,,0.0,0.0,0.0,,,0.0,,0.0
1047840,미스터블루(주),콘텐츠,2024,1,0,0,적정,2023년 12월 31일 까지 태성회계법인,1,,,,,,,,,,,,
1067516,(주)골프존,게임,2019,1,0,0,적정,료되는 보고기간의 연결재무제표는 삼정회계법인,1,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1067516,(주)골프존,게임,2020,1,0,0,적정,,1,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1067516,(주)골프존,게임,2021,1,0,0,적정,,1,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1067516,(주)골프존,게임,2022,1,0,0,적정,,1,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1067516,(주)골프존,게임,2023,1,0,0,적정,,1,0.0,,,,0.0,0.0,0.0,,,0.0,,0.0
1067516,(주)골프존,게임,2024,1,0,0,적정,,0,,,,,,,,,,,,
1082418,(주)에스에이엠지엔터테인먼트,콘텐츠,2022,1,0,0,적정,,1,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1082418,(주)에스에이엠지엔터테인먼트,콘텐츠,2023,1,0,0,적정,,1,0.0,,,,0.0,0.0,0.0,,,0.0,,0.0
1082418,(주)에스에이엠지엔터테인먼트,콘텐츠,2024,1,0,0,적정,,1,,,,,,,,,,,,
1116502,(주)아티스트컴퍼니,콘텐츠,2020,1,0,0,적정,019년 12월 31일 까지 정진세림회계법인,0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1116502,(주)아티스트컴퍼니,콘텐츠,2021,1,0,0,적정,020년 12월 31일 까지 정진세림회계법인,1,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1116502,(주)아티스트컴퍼니,콘텐츠,2022,1,0,0,적정,021년 12월 31일 까지 정진세림회계법인,0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1116502,(주)아티스트컴퍼니,콘텐츠,2023,1,0,0,적정,022년 12월 31일 까지 정진세림회계법인,0,0.0,,,,0.0,0.0,0.0,,,0.0,,0.0
1116502,(주)아티스트컴퍼니,콘텐츠,2024,1,0,0,적정,,1,,,,,,,,,,,,
1137383,(주)카카오게임즈,게임,2019,1,0,0,적정,2019년 12월 31일 까지 삼일회계법인,0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
